tick,flight_id,origin,destination,phase,altitude,delay
4,FL019,KBFI,KRNT,Initial_Climb,47.509169669903336,-122.25241906796731,2.3333333333333335,4.131828503064001,3000,2
5,FL000,KTTD,KBOI,Climb,45.465826056880246,-122.1074185366827,13.333333333333332,289.83888401801806,12000,0
5,FL001,KRNT,KEUG,Climb,47.27588800885133,-122.28324374630614,13.333333333333332,206.50003483095688,12000,0
5,FL002,KOLM,KBOI,Climb,46.84673786426549,-122.63202558106158,13.333333333333332,348.3368492114644,12000,0
5,FL003,KTTD,KEUG,Initial_Climb,45.45691154677824,-122.45499986952922,6.0,92.24843466399868,3000,2
5,FL004,KBFI,KPDX,Climb,47.309185152422806,-122.33587569770772,13.333333333333332,117.1974318364497,12000,0
5,FL005,KPDX,KRNT,Climb,45.80875352786629,-122.5547260266377,13.333333333333332,115.4267802070516,12000,0
5,FL006,KSEA,KBFI,Climb,47.6704305015249,-122.28642926921589,13.333333333333332,4.881199340325975,12000,0
5,FL007,KRNT,KPAE,Initial_Climb,47.592453687684866,-122.2309099685297,6.0,24.954288902352214,3000,2
5,FL008,KRNT,KPAE,Takeoff,47.4931,-122.215,0,24.954288902352214,0,4
5,FL009,KOLM,KRNT,Initial_Climb,47.044242773802644,-122.8058908892624,6.0,42.13591962348697,3000,2
5,FL010,KPAE,KTTD,Climb,47.684367382451,-122.29331744814574,13.333333333333332,141.59479515214852,12000,0
5,FL011,KTTD,KBOI,Takeoff,45.5494,-122.401,0,289.83888401801806,0,4
5,FL012,KPDX,KSEA,Initial_Climb,45.688088360172614,-122.58260534783824,6.0,112.31964176220885,3000,2
5,FL013,KOLM,KEUG,Takeoff,46.9694,-122.903,0,171.29605655103953,0,4
5,FL014,KTTD,KRNT,Queued,45.5494,-122.401,0,116.95340845518449,0,5
5,FL015,KRNT,KPAE,Queued,47.4931,-122.215,0,24.954288902352214,0,5
5,FL016,KEUG,KBFI,Climb,44.34313622861312,-123.1568110633649,13.333333333333332,207.9790809772568,12000,0
5,FL017,KRNT,KBFI,Queued,47.4931,-122.215,0,4.131828503063924,0,5
5,FL018,KEUG,KTTD,Initial_Climb,44.2174489642574,-123.16037967473889,6.0,92.24843466399844,3000,2
5,FL019,KBFI,KRNT,Initial_Climb,47.47642710616301,-122.1761251816794,6.0,4.131828503064001,3000,2
6,FL000,KTTD,KBOI,Climb,45.42923299173263,-121.97913062191772,19.166666666666664,289.83888401801806,12000,0
6,FL001,KRNT,KEUG,Climb,47.18085618856402,-122.31300138535882,19.166666666666664,206.50003483095688,12000,0
6,FL002,KOLM,KBOI,Climb,46.79304818865479,-122.51369309702349,19.166666666666664,348.3368492114644,12000,0
6,FL003,KTTD,KEUG,Initial_Climb,45.400390164994,-122.48795389598672,9.666666666666666,92.24843466399868,3000,2
6,FL004,KBFI,KPDX,Climb,47.21257824561956,-122.3510823240303,19.166666666666664,117.1974318364497,12000,0
6,FL005,KPDX,KRNT,Climb,45.905026309607265,-122.53595255322452,19.166666666666664,115.4267802070516,12000,0
6,FL006,KSEA,KBFI,Climb,47.76734991296341,-122.27634503113526,19.166666666666664,4.881199340325975,12000,0
6,FL007,KRNT,KPAE,Initial_Climb,47.65316977098476,-122.24064841234625,9.666666666666666,24.954288902352214,3000,2
6,FL008,KRNT,KPAE,Initial_Climb,47.531737603508965,-122.22118282879758,2.3333333333333335,24.954288902352214,3000,4
6,FL009,KOLM,KRNT,Initial_Climb,47.08997782661069,-122.74647570818081,9.666666666666666,42.13591962348697,3000,2
6,FL010,KPAE,KTTD,Climb,47.587271815940404,-122.29842621457747,19.166666666666664,141.59479515214852,12000,0
6,FL011,KTTD,KBOI,Initial_Climb,45.53477997428064,-122.3495886254397,2.3333333333333335,289.83888401801806,3000,4
6,FL012,KPDX,KSEA,Initial_Climb,45.74882563933864,-122.57348931805689,9.666666666666666,112.31964176220885,3000,2
6,FL013,KOLM,KEUG,Initial_Climb,46.93065493347797,-122.90742484865584,2.3333333333333335,171.29605655103953,3000,4
6,FL014,KTTD,KRNT,Queued,45.5494,-122.401,0,116.95340845518449,0,6
6,FL015,KRNT,KPAE,Queued,47.4931,-122.215,0,24.954288902352214,0,6
6,FL016,KEUG,KBFI,Climb,44.438744772731724,-123.13263691580146,19.166666666666664,207.9790809772568,12000,0
6,FL017,KRNT,KBFI,Queued,47.4931,-122.215,0,4.131828503063924,0,6
6,FL018,KEUG,KTTD,Initial_Climb,44.27418937606241,-123.12885285161938,9.666666666666666,92.24843466399844,3000,2
6,FL019,KBFI,KRNT,Initial_Climb,47.44368457143259,-122.09987879435985,9.666666666666666,4.131828503064001,3000,2
7,FL000,KTTD,KBOI,Climb,45.39264001825211,-121.85092579754159,24.999999999999996,289.83888401801806,12000,0
7,FL001,KRNT,KEUG,Climb,47.08582438107096,-122.34270589586733,24.999999999999996,206.50003483095688,12000,0
7,FL002,KOLM,KBOI,Climb,46.7393586274347,-122.39547849502337,24.999999999999996,348.3368492114644,12000,0
7,FL003,KTTD,KEUG,Climb,45.343868792549195,-122.5208750052189,13.333333333333332,92.24843466399868,12000,2
7,FL004,KBFI,KPDX,Climb,47.11597134221264,-122.36626132137029,24.999999999999996,117.1974318364497,12000,0
7,FL005,KPDX,KRNT,Climb,46.001299086171336,-122.51714643942015,24.999999999999996,115.4267802070516,12000,0
7,FL006,KSEA,KBFI,Climb,47.864269322897975,-122.26624195254394,24.999999999999996,4.881199340325975,12000,0
7,FL007,KRNT,KPAE,Climb,47.71388585340663,-122.25039819751227,13.333333333333332,24.954288902352214,12000,2
7,FL008,KRNT,KPAE,Initial_Climb,47.592453687684866,-122.2309099685297,6.0,24.954288902352214,3000,4
7,FL009,KOLM,KRNT,Climb,47.13571285480703,-122.68700944487108,13.333333333333332,42.13591962348697,12000,2
7,FL010,KPAE,KTTD,Climb,47.49017624981508,-122.3035255289195,24.999999999999996,141.59479515214852,12000,0
7,FL011,KTTD,KBOI,Initial_Climb,45.51179531233219,-122.26883231576035,6.0,289.83888401801806,3000,4
7,FL012,KPDX,KSEA,Climb,45.809562917735065,-122.5643633527941,13.333333333333332,112.31964176220885,12000,2
7,FL013,KOLM,KEUG,Initial_Climb,46.869769752769116,-122.91437028991524,6.0,171.29605655103953,3000,4
7,FL014,KTTD,KRNT,Takeoff,45.5494,-122.401,0,116.95340845518449,0,6
7,FL015,KRNT,KPAE,Takeoff,47.4931,-122.215,0,24.954288902352214,0,6
7,FL016,KEUG,KBFI,Climb,44.53435330832648,-123.10842311330777,24.999999999999996,207.9790809772568,12000,0
7,FL017,KRNT,KBFI,Queued,47.4931,-122.215,0,4.131828503063924,0,7
7,FL018,KEUG,KTTD,Climb,44.330929779269425,-123.09729554351827,13.333333333333332,92.24843466399844,12000,2
7,FL019,KBFI,KRNT,Climb,47.41094206567596,-122.02367982199081,13.333333333333332,4.131828503064001,12000,2
8,FL000,KTTD,KBOI,Climb,45.356047136319816,-121.72280390355678,30.83333333333333,289.83888401801806,12000,0
8,FL001,KRNT,KEUG,Climb,46.99079258632656,-122.37235754863612,30.83333333333333,206.50003483095688,12000,0
8,FL002,KOLM,KBOI,Climb,46.68566918037741,-122.27738143658294,30.83333333333333,348.3368492114644,12000,0
8,FL003,KTTD,KEUG,Climb,45.25394401202731,-122.57316648912555,19.166666666666664,92.24843466399868,12000,2
8,FL004,KBFI,KPDX,Climb,47.019364442189726,-122.38141283294202,30.83333333333333,117.1974318364497,12000,0
8,FL005,KPDX,KRNT,Climb,46.09757185754043,-122.49830751824747,30.83333333333333,115.4267802070516,12000,0
8,FL006,KSEA,KBFI,Climb,47.961188731322956,-122.25611993389332,30.83333333333333,4.881199340325975,12000,0
8,FL007,KRNT,KPAE,Climb,47.81047922982667,-122.26593804251948,19.166666666666664,24.954288902352214,12000,2
8,FL008,KRNT,KPAE,Initial_Climb,47.65316977098476,-122.24064841234625,9.666666666666666,24.954288902352214,3000,4
8,FL009,KOLM,KRNT,Climb,47.20845858119706,-122.59227435166173,19.166666666666664,42.13591962348697,12000,2
8,FL010,KPAE,KTTD,Climb,47.39308068407358,-122.3086154406734,30.83333333333333,141.59479515214852,12000,0
8,FL011,KTTD,KBOI,Initial_Climb,45.48881067320494,-122.18810896614352,9.666666666666666,289.83888401801806,3000,4
8,FL012,KPDX,KSEA,Climb,45.906190062111925,-122.54981952441776,19.166666666666664,112.31964176220885,12000,2
8,FL013,KOLM,KEUG,Initial_Climb,46.80888457250709,-122.92130786532302,9.666666666666666,171.29605655103953,3000,4
8,FL014,KTTD,KRNT,Initial_Climb,45.58818157232035,-122.39741639980127,2.3333333333333335,116.95340845518449,3000,6
8,FL015,KRNT,KPAE,Initial_Climb,47.531737603508965,-122.22118282879758,2.3333333333333335,24.954288902352214,3000,6
8,FL016,KEUG,KBFI,Climb,44.629961835369365,-123.08416945792949,30.83333333333333,207.9790809772568,12000,0
8,FL017,KRNT,KBFI,Queued,47.4931,-122.215,0,4.131828503063924,0,8
8,FL018,KEUG,KTTD,Climb,44.42119449119845,-123.04701329678085,19.166666666666664,92.24843466399844,12000,2
8,FL019,KBFI,KRNT,Climb,47.358828078159476,-121.90257395119009,19.166666666666664,4.131828503064001,12000,2
9,FL000,KTTD,KBOI,Climb,45.319454345817206,-121.59476478034469,36.666666666666664,289.83888401801806,12000,0
9,FL001,KRNT,KEUG,Climb,46.89576080428557,-122.40195661273643,36.666666666666664,206.50003483095688,12000,0
9,FL002,KOLM,KBOI,Climb,46.63197984725596,-122.15940158444057,36.666666666666664,348.3368492114644,12000,0
9,FL003,KTTD,KEUG,Climb,45.16401926889749,-122.62537536681873,24.999999999999996,92.24843466399868,12000,2
9,FL004,KBFI,KPDX,Climb,46.9227575455386,-122.39653700102735,36.666666666666664,117.1974318364497,12000,0
9,FL005,KPDX,KRNT,Climb,46.19384462369638,-122.47943562166832,36.666666666666664,115.4267802070516,12000,0
9,FL006,KSEA,KBFI,Climb,48.05810813823268,-122.24597887496518,36.666666666666664,4.881199340325975,12000,0
9,FL007,KRNT,KPAE,Climb,47.90707260268733,-122.28150686674383,24.999999999999996,24.954288902352214,12000,2
9,FL008,KRNT,KPAE,Climb,47.71388585340663,-122.25039819751227,13.333333333333332,24.954288902352214,12000,4
9,FL009,KOLM,KRNT,Climb,47.28120420801212,-122.4974090737862,24.999999999999996,42.13591962348697,12000,2
9,FL010,KPAE,KTTD,Climb,47.295985118714505,-122.3136959990136,36.666666666666664,141.59479515214852,12000,0
9,FL011,KTTD,KBOI,Climb,45.465826056880246,-122.1074185366827,13.333333333333332,289.83888401801806,12000,4
9,FL012,KPDX,KSEA,Climb,46.002817203370334,-122.53525031515183,24.999999999999996,112.31964176220885,12000,2
9,FL013,KOLM,KEUG,Climb,46.74799939269089,-122.9282376004919,13.333333333333332,171.29605655103953,12000,4
9,FL014,KTTD,KRNT,Initial_Climb,45.649123992565826,-122.39177890480948,6.0,116.95340845518449,3000,6
9,FL015,KRNT,KPAE,Initial_Climb,47.592453687684866,-122.2309099685297,6.0,24.954288902352214,3000,6
9,FL016,KEUG,KBFI,Climb,44.72557035383214,-123.0598757505108,36.666666666666664,207.9790809772568,12000,0
9,FL017,KRNT,KBFI,Takeoff,47.4931,-122.215,0,4.131828503063924,0,8
9,FL018,KEUG,KTTD,Climb,44.51145916831432,-122.99665323650277,24.999999999999996,92.24843466399844,12000,2
9,FL019,KBFI,KRNT,Climb,47.30671420694323,-121.78158753026149,24.999999999999996,4.131828503064001,12000,2
10,FL000,KTTD,KBOI,Cruise,45.28286164662602,-121.46680826866438,42.5,289.83888401801806,35000,0
10,FL001,KRNT,KEUG,Cruise,46.80072903490305,-122.43150335552164,42.5,206.50003483095688,35000,0
10,FL002,KOLM,KBOI,Cruise,46.57829062784428,-122.04153860254522,42.5,348.3368492114644,35000,0
10,FL003,KTTD,KEUG,Climb,45.07409456304183,-122.67750202711099,30.83333333333333,92.24843466399868,12000,2
10,FL004,KBFI,KPDX,Cruise,46.82615065224714,-122.41163396698423,42.5,117.1974318364497,35000,0
10,FL005,KPDX,KRNT,Cruise,46.290117384620885,-122.46053058057382,42.5,115.4267802070516,35000,0
10,FL006,KSEA,KBFI,Cruise,48.15502754362145,-122.23581867486541,42.5,4.881199340325975,35000,0
10,FL007,KRNT,KPAE,Climb,48.003665971975295,-122.29710482288371,30.83333333333333,24.954288902352214,12000,2
10,FL008,KRNT,KPAE,Climb,47.81047922982667,-122.26593804251948,19.166666666666664,24.954288902352214,12000,4
10,FL009,KOLM,KRNT,Climb,47.35394973497813,-122.40241309978738,30.83333333333333,42.13591962348697,12000,2
10,FL010,KPAE,KTTD,Cruise,47.19888955373645,-122.31876725279032,42.5,141.59479515214852,35000,0
10,FL011,KTTD,KBOI,Climb,45.42923299173263,-121.97913062191772,19.166666666666664,289.83888401801806,12000,4
10,FL012,KPDX,KSEA,Climb,46.099444341499385,-122.52065559467417,30.83333333333333,112.31964176220885,12000,2
10,FL013,KOLM,KEUG,Climb,46.651136411459376,-122.9392424159697,19.166666666666664,171.29605655103953,12000,4
10,FL014,KTTD,KRNT,Initial_Climb,45.71006641251598,-122.38613526621246,9.666666666666666,116.95340845518449,3000,6
10,FL015,KRNT,KPAE,Initial_Climb,47.65316977098476,-122.24064841234625,9.666666666666666,24.954288902352214,3000,6
10,FL016,KEUG,KBFI,Cruise,44.82117886368643,-123.03554179068402,42.5,207.9790809772568,35000,0
10,FL017,KRNT,KBFI,Initial_Climb,47.51394613437299,-122.26355120462307,2.3333333333333335,4.131828503063924,3000,8
10,FL018,KEUG,KTTD,Climb,44.60172381050903,-122.94621499612421,30.83333333333333,92.24843466399844,12000,2
10,FL019,KBFI,KRNT,Climb,47.254600451797884,-121.66072022364428,30.83333333333333,4.131828503064001,12000,2
11,FL000,KTTD,KBOI,Cruise,45.235787817008244,-121.30242905367481,50.0,289.83888401801806,35000,0
11,FL001,KRNT,KEUG,Cruise,46.678543958352414,-122.46940602430048,50.0,206.50003483095688,35000,0
11,FL002,KOLM,KBOI,Cruise,46.50923961002048,-121.89019308387583,50.0,348.3368492114644,35000,0
11,FL003,KTTD,KEUG,Climb,44.98416989434321,-122.72954685657646,36.666666666666664,92.24843466399868,12000,2
11,FL004,KBFI,KPDX,Cruise,46.70194143109944,-122.43099964411843,50.0,117.1974318364497,35000,0
11,FL005,KPDX,KRNT,Cruise,46.41389606662559,-122.43616899512544,50.0,115.4267802070516,35000,0
11,FL006,KSEA,KBFI,Descent,48.279638040366606,-122.22272373099538,50.0,4.881199340325975,15000,0
11,FL007,KRNT,KPAE,Climb,48.10025933767717,-122.31273206466247,36.666666666666664,24.954288902352214,12000,2
11,FL008,KRNT,KPAE,Climb,47.90707260268733,-122.28150686674383,24.999999999999996,24.954288902352214,12000,4
11,FL009,KOLM,KRNT,Climb,47.42669516181958,-122.307285915671,36.666666666666664,42.13591962348697,12000,2
11,FL010,KPAE,KTTD,Cruise,47.07405235837275,-122.32527214479346,50.0,141.59479515214852,35000,0
11,FL011,KTTD,KBOI,Climb,45.39264001825211,-121.85092579754159,24.999999999999996,289.83888401801806,12000,4
11,FL012,KPDX,KSEA,Climb,46.196071476488086,-122.50603523183128,36.666666666666664,112.31964176220885,12000,2
11,FL013,KOLM,KEUG,Climb,46.55427343201137,-122.95022757345029,24.999999999999996,171.29605655103953,12000,4
11,FL014,KTTD,KRNT,Climb,45.77100883217017,-122.38048546420644,13.333333333333332,116.95340845518449,12000,6
11,FL015,KRNT,KPAE,Climb,47.71388585340663,-122.25039819751227,13.333333333333332,24.954288902352214,12000,6
11,FL016,KEUG,KBFI,Cruise,44.94410312560958,-123.00418835985845,50.0,207.9790809772568,35000,0
11,FL017,KRNT,KBFI,Initial_Climb,47.54669512147742,-122.33989361525663,6.0,4.131828503063924,3000,8
11,FL018,KEUG,KTTD,Climb,44.691988417673926,-122.8956982069869,36.666666666666664,92.24843466399844,12000,2
11,FL019,KBFI,KRNT,Climb,47.202486812494946,-121.53997169696663,36.666666666666664,4.131828503064001,12000,2
12,FL000,KTTD,KBOI,Cruise,45.188714180960574,-121.13818583941311,57.5,289.83888401801806,35000,0
12,FL001,KRNT,KEUG,Cruise,46.55635890847664,-122.50722326337107,57.5,206.50003483095688,35000,0
12,FL002,KOLM,KBOI,Cruise,46.44018883278943,-121.73903947948378,57.5,348.3368492114644,35000,0
12,FL003,KTTD,KEUG,Cruise,44.894245262685224,-122.78151023956886,42.5,92.24843466399868,35000,2
12,FL004,KBFI,KPDX,Cruise,46.57773221703032,-122.45032091553118,57.5,117.1974318364497,35000,0
12,FL005,KPDX,KRNT,Cruise,46.53767473741606,-122.41175193362439,57.5,115.4267802070516,35000,0
12,FL006,KSEA,KBFI,Approach,48.37655744225717,-122.21251939714071,55.833333333333336,4.881199340325975,3000,0
12,FL007,KRNT,KPAE,Cruise,48.19685269977945,-122.32838874683779,42.5,24.954288902352214,35000,2
12,FL008,KRNT,KPAE,Climb,48.003665971975295,-122.29710482288371,30.83333333333333,24.954288902352214,12000,4
12,FL009,KOLM,KRNT,Cruise,47.499440488259474,-122.21202700488803,42.5,42.13591962348697,35000,2
12,FL010,KPAE,KTTD,Cruise,46.94921516381171,-122.33176184968136,57.5,141.59479515214852,35000,0
12,FL011,KTTD,KBOI,Climb,45.356047136319816,-121.72280390355678,30.83333333333333,289.83888401801806,12000,4
12,FL012,KPDX,KSEA,Cruise,46.29269860832538,-122.49138909463095,42.5,112.31964176220885,35000,2
12,FL013,KOLM,KEUG,Climb,46.45741045434049,-122.96119317432368,30.83333333333333,171.29605655103953,12000,4
12,FL014,KTTD,KRNT,Climb,45.86796254977339,-122.37148148066292,19.166666666666664,116.95340845518449,12000,6
12,FL015,KRNT,KPAE,Climb,47.81047922982667,-122.26593804251948,19.166666666666664,24.954288902352214,12000,6
12,FL016,KEUG,KBFI,Cruise,45.06702736908835,-122.97276757698963,57.5,207.9790809772568,35000,0
12,FL017,KRNT,KBFI,Initial_Climb,47.57944407949305,-122.4162837660826,9.666666666666666,4.131828503063924,3000,8
12,FL018,KEUG,KTTD,Cruise,44.78225298969965,-122.84510249831713,42.5,92.24843466399844,35000,2
12,FL019,KBFI,KRNT,Cruise,47.150373288806804,-121.41934161703979,42.5,4.131828503064001,35000,2
13,FL000,KTTD,KBOI,Cruise,45.14164073816229,-120.97407828978275,65.0,289.83888401801806,35000,0
13,FL001,KRNT,KEUG,Cruise,46.434173885155865,-122.54495562819898,65.0,206.50003483095688,35000,0
13,FL002,KOLM,KBOI,Cruise,46.37113829554125,-121.58807708362284,65.0,348.3368492114644,35000,0
13,FL003,KTTD,KEUG,Cruise,44.778623619206265,-122.84818636907734,50.0,92.24843466399868,35000,2
13,FL004,KBFI,KPDX,Cruise,46.45352301000744,-122.4695980747927,65.0,117.1974318364497,35000,0
13,FL005,KPDX,KRNT,Cruise,46.66145339694107,-122.38727902836166,65.0,115.4267802070516,35000,0
13,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
13,FL007,KRNT,KPAE,Descent,48.32104376808773,-122.34856772178188,50.0,24.954288902352214,15000,2
13,FL008,KRNT,KPAE,Climb,48.10025933767717,-122.31273206466247,36.666666666666664,24.954288902352214,12000,4
13,FL009,KOLM,KRNT,Descent,47.59295551594266,-122.089332564431,50.0,42.13591962348697,15000,2
13,FL010,KPAE,KTTD,Cruise,46.82437797004959,-122.33823646886935,65.0,141.59479515214852,35000,0
13,FL011,KTTD,KBOI,Climb,45.319454345817206,-121.59476478034469,36.666666666666664,289.83888401801806,12000,4
13,FL012,KPDX,KSEA,Cruise,46.41693314275888,-122.47251549498883,50.0,112.31964176220885,35000,2
13,FL013,KOLM,KEUG,Climb,46.360547478440445,-122.97213931932787,36.666666666666664,171.29605655103953,12000,4
13,FL014,KTTD,KRNT,Climb,45.96491626617733,-122.36246175179767,24.999999999999996,116.95340845518449,12000,6
13,FL015,KRNT,KPAE,Climb,47.90707260268733,-122.28150686674383,24.999999999999996,24.954288902352214,12000,6
13,FL016,KEUG,KBFI,Cruise,45.18995159404325,-122.94127900684941,65.0,207.9790809772568,35000,0
13,FL017,KRNT,KBFI,Climb,47.61219300838349,-122.49272174179174,13.333333333333332,4.131828503063924,12000,8
13,FL018,KEUG,KTTD,Cruise,44.89830327136423,-122.77991972869134,50.0,92.24843466399844,35000,2
13,FL019,KBFI,KRNT,Descent,47.083347143788,-121.26444101411901,50.0,4.131828503064001,15000,2
14,FL000,KTTD,KBOI,Cruise,45.09456748829377,-120.81010606970601,72.5,289.83888401801806,35000,0
14,FL001,KRNT,KEUG,Cruise,46.31198888827128,-122.58260366974848,72.5,206.50003483095688,35000,0
14,FL002,KOLM,KBOI,Cruise,46.30208799766908,-121.43730519378258,72.5,348.3368492114644,35000,0
14,FL003,KTTD,KEUG,Descent,44.66300205386064,-122.91472938550537,57.5,92.24843466399868,15000,2
14,FL004,KBFI,KPDX,Cruise,46.32931380999871,-122.48883141305383,72.5,117.1974318364497,35000,0
14,FL005,KPDX,KRNT,Cruise,46.785232045148916,-122.36274990857662,72.5,115.4267802070516,35000,0
14,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
14,FL007,KRNT,KPAE,Approach,48.41763712191116,-122.36429228291988,55.833333333333336,24.954288902352214,3000,2
14,FL008,KRNT,KPAE,Cruise,48.19685269977945,-122.32838874683779,42.5,24.954288902352214,35000,4
14,FL009,KOLM,KRNT,Approach,47.6657006118654,-121.99377063719956,55.833333333333336,42.13591962348697,3000,2
14,FL010,KPAE,KTTD,Cruise,46.6995407770827,-122.3446961029245,72.5,141.59479515214852,35000,0
14,FL011,KTTD,KBOI,Cruise,45.28286164662602,-121.46680826866438,42.5,289.83888401801806,35000,4
14,FL012,KPDX,KSEA,Cruise,46.541167670436714,-122.45359875310862,57.5,112.31964176220885,35000,2
14,FL013,KOLM,KEUG,Cruise,46.26368450430495,-122.98306610855461,42.5,171.29605655103953,35000,4
14,FL014,KTTD,KRNT,Climb,46.06186998137781,-122.35342619652867,30.83333333333333,116.95340845518449,12000,6
14,FL015,KRNT,KPAE,Climb,48.003665971975295,-122.29710482288371,30.83333333333333,24.954288902352214,12000,6
14,FL016,KEUG,KBFI,Cruise,45.312875800394075,-122.90972221076076,72.5,207.9790809772568,35000,0
14,FL017,KRNT,KBFI,Climb,47.66426961435226,-122.6144488994179,19.166666666666664,4.131828503063924,12000,8
14,FL018,KEUG,KTTD,Descent,45.014353477777405,-122.71460500166388,57.5,92.24843466399844,15000,2
14,FL019,KBFI,KRNT,Approach,47.0312338835633,-121.14408047711817,55.833333333333336,4.131828503064001,3000,2
15,FL000,KTTD,KBOI,Cruise,45.047494431036405,-120.64626884511947,80.0,289.83888401801806,35000,0
15,FL001,KRNT,KEUG,Cruise,46.1898039177051,-122.62016793453358,80.0,206.50003483095688,35000,0
15,FL002,KOLM,KBOI,Cruise,46.23303793856902,-121.28672311066757,80.0,348.3368492114644,35000,0
15,FL003,KTTD,KEUG,Descent,44.573077553554874,-122.96640498495115,63.333333333333336,92.24843466399868,15000,2
15,FL004,KBFI,KPDX,Descent,46.20510461697237,-122.50802121907375,80.0,117.1974318364497,15000,0
15,FL005,KPDX,KRNT,Descent,46.90901068198744,-122.33816420042129,80.0,115.4267802070516,15000,0
15,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
15,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
15,FL008,KRNT,KPAE,Descent,48.32104376808773,-122.34856772178188,50.0,24.954288902352214,15000,4
15,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
15,FL010,KPAE,KTTD,Cruise,46.57470358490736,-122.3511408515754,80.0,141.59479515214852,35000,0
15,FL011,KTTD,KBOI,Cruise,45.235787817008244,-121.30242905367481,50.0,289.83888401801806,35000,4
15,FL012,KPDX,KSEA,Cruise,46.66540219132791,-122.43463858196134,65.0,112.31964176220885,35000,2
15,FL013,KOLM,KEUG,Cruise,46.139146206780595,-122.99708302466571,50.0,171.29605655103953,35000,4
15,FL014,KTTD,KRNT,Climb,46.15882369537058,-122.34437473325552,36.666666666666664,116.95340845518449,12000,6
15,FL015,KRNT,KPAE,Climb,48.10025933767717,-122.31273206466247,36.666666666666664,24.954288902352214,12000,6
15,FL016,KEUG,KBFI,Cruise,45.435799988059976,-122.87809674655908,80.0,207.9790809772568,35000,0
15,FL017,KRNT,KBFI,Climb,47.71634610267538,-122.73629766683618,24.999999999999996,4.131828503063924,12000,8
15,FL018,KEUG,KTTD,Descent,45.10461792340624,-122.66372438564609,63.333333333333336,92.24843466399844,15000,2
15,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
16,FL000,KTTD,KBOI,Cruise,45.000421566072646,-120.48256628296978,87.5,289.83888401801806,35000,0
16,FL001,KRNT,KEUG,Cruise,46.067618973340565,-122.65764896466818,87.5,206.50003483095688,35000,0
16,FL002,KOLM,KBOI,Cruise,46.16398811764019,-121.13633013817677,87.5,348.3368492114644,35000,0
16,FL003,KTTD,KEUG,Descent,44.48315308976679,-123.01800086722697,69.16666666666667,92.24843466399868,15000,2
16,FL004,KBFI,KPDX,Descent,46.10849774826653,-122.52292044815994,85.83333333333333,117.1974318364497,15000,0
16,FL005,KPDX,KRNT,Descent,47.00528340346462,-122.3190075419896,85.83333333333333,115.4267802070516,15000,0
16,FL006,KSEA,KBFI,Landing,48.4264018184126,-122.20726630721671,58.833333333333336,4.881199340325975,0,0
16,FL007,KRNT,KPAE,Landing,48.467313970563055,-122.37238711583254,58.833333333333336,24.954288902352214,0,2
16,FL008,KRNT,KPAE,Approach,48.41763712191116,-122.36429228291988,55.833333333333336,24.954288902352214,3000,4
16,FL009,KOLM,KRNT,Landing,47.70312226049951,-121.94458923305514,58.833333333333336,42.13591962348697,0,2
16,FL010,KPAE,KTTD,Cruise,46.449866393519954,-122.35757081372198,87.5,141.59479515214852,35000,0
16,FL011,KTTD,KBOI,Cruise,45.188714180960574,-121.13818583941311,57.5,289.83888401801806,35000,4
16,FL012,KPDX,KSEA,Descent,46.789636705401186,-122.4156346921268,72.5,112.31964176220885,15000,2
16,FL013,KOLM,KEUG,Cruise,46.014607912974604,-123.01106834186315,57.5,171.29605655103953,35000,4
16,FL014,KTTD,KRNT,Cruise,46.25577740815136,-122.33530727985473,42.5,116.95340845518449,35000,6
16,FL015,KRNT,KPAE,Cruise,48.19685269977945,-122.32838874683779,42.5,24.954288902352214,35000,6
16,FL016,KEUG,KBFI,Cruise,45.55872415695936,-122.8464021685529,87.5,207.9790809772568,35000,0
16,FL017,KRNT,KBFI,Climb,47.76842247311774,-122.85826838786059,30.83333333333333,4.131828503063924,12000,8
16,FL018,KEUG,KTTD,Descent,45.19488233338719,-122.61276312774002,69.16666666666667,92.24843466399844,15000,2
16,FL019,KBFI,KRNT,Landing,47.004448557328516,-121.08221182744498,58.833333333333336,4.131828503064001,0,2
17,FL000,KTTD,KBOI,Cruise,44.953348893085995,-120.3189980512094,95.0,289.83888401801806,35000,0
17,FL001,KRNT,KEUG,Cruise,45.94543405506193,-122.69504729791565,95.0,206.50003483095688,35000,0
17,FL002,KOLM,KBOI,Cruise,46.09493853428464,-120.98612558338317,95.0,348.3368492114644,35000,0
17,FL003,KTTD,KEUG,Descent,44.39322866238395,-123.0695174046401,75.0,92.24843466399868,15000,2
17,FL004,KBFI,KPDX,Descent,46.011890882821305,-122.53779363098249,91.66666666666666,117.1974318364497,15000,0
17,FL005,KPDX,KRNT,Descent,47.101556119551,-122.2998162698088,91.66666666666666,115.4267802070516,15000,0
